task_id,wave,phase,department,district,path,depends_on,status,priority,definition_of_done
W2-SENS-12_Neembucu-Villa_Oliva,onda2,sensibilidade_gss,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W2-GSS-12_Neembucu-Villa_Oliva,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Villa_Oliva,onda2,qa_quantitativo,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W2-SENS-12_Neembucu-Villa_Oliva,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Villa_Oliva,onda3,midia_especifica,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W2-QA-12_Neembucu-Villa_Oliva,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Villa_Oliva,onda3,redacao_final_local,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W3-MIDIA-12_Neembucu-Villa_Oliva,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Villa_Oliva,onda3,qa_publicacao_local,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W3-REDACAO-12_Neembucu-Villa_Oliva,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Villalbin,onda1,base_factual,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Villalbin,onda1,indicadores_minimos,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W1-FATOS-12_Neembucu-Villalbin,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Villalbin,onda1,qa_factual,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W1-INDIC-12_Neembucu-Villalbin,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Villalbin,onda2,gss_calibrado,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W1-QA-12_Neembucu-Villalbin,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Villalbin,onda2,sensibilidade_gss,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W2-GSS-12_Neembucu-Villalbin,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Villalbin,onda2,qa_quantitativo,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W2-SENS-12_Neembucu-Villalbin,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Villalbin,onda3,midia_especifica,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W2-QA-12_Neembucu-Villalbin,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Villalbin,onda3,redacao_final_local,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W3-MIDIA-12_Neembucu-Villalbin,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Villalbin,onda3,qa_publicacao_local,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,W3-REDACAO-12_Neembucu-Villalbin,done,P1,Checklist local de publicação aprovado
W1-FATOS-13_Amambay-Bella_Vista,onda1,base_factual,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-13_Amambay-Bella_Vista,onda1,indicadores_minimos,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W1-FATOS-13_Amambay-Bella_Vista,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-13_Amambay-Bella_Vista,onda1,qa_factual,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W1-INDIC-13_Amambay-Bella_Vista,done,P1,Checklist Onda 1 aprovado
W2-GSS-13_Amambay-Bella_Vista,onda2,gss_calibrado,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W1-QA-13_Amambay-Bella_Vista,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-13_Amambay-Bella_Vista,onda2,sensibilidade_gss,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W2-GSS-13_Amambay-Bella_Vista,done,P2,Análise de sensibilidade registrada
W2-QA-13_Amambay-Bella_Vista,onda2,qa_quantitativo,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W2-SENS-13_Amambay-Bella_Vista,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-13_Amambay-Bella_Vista,onda3,midia_especifica,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W2-QA-13_Amambay-Bella_Vista,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-13_Amambay-Bella_Vista,onda3,redacao_final_local,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W3-MIDIA-13_Amambay-Bella_Vista,done,P2,Texto final local coerente e publicável
W3-QA-13_Amambay-Bella_Vista,onda3,qa_publicacao_local,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,W3-REDACAO-13_Amambay-Bella_Vista,done,P1,Checklist local de publicação aprovado
W1-FATOS-13_Amambay-Capitan_Bado,onda1,base_factual,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-13_Amambay-Capitan_Bado,onda1,indicadores_minimos,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W1-FATOS-13_Amambay-Capitan_Bado,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-13_Amambay-Capitan_Bado,onda1,qa_factual,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W1-INDIC-13_Amambay-Capitan_Bado,done,P1,Checklist Onda 1 aprovado
W2-GSS-13_Amambay-Capitan_Bado,onda2,gss_calibrado,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W1-QA-13_Amambay-Capitan_Bado,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-13_Amambay-Capitan_Bado,onda2,sensibilidade_gss,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W2-GSS-13_Amambay-Capitan_Bado,done,P2,Análise de sensibilidade registrada
W2-QA-13_Amambay-Capitan_Bado,onda2,qa_quantitativo,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W2-SENS-13_Amambay-Capitan_Bado,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-13_Amambay-Capitan_Bado,onda3,midia_especifica,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W2-QA-13_Amambay-Capitan_Bado,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-13_Amambay-Capitan_Bado,onda3,redacao_final_local,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W3-MIDIA-13_Amambay-Capitan_Bado,done,P2,Texto final local coerente e publicável
W3-QA-13_Amambay-Capitan_Bado,onda3,qa_publicacao_local,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,W3-REDACAO-13_Amambay-Capitan_Bado,done,P1,Checklist local de publicação aprovado
W1-FATOS-13_Amambay-Cerro_Cora,onda1,base_factual,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-13_Amambay-Cerro_Cora,onda1,indicadores_minimos,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W1-FATOS-13_Amambay-Cerro_Cora,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-13_Amambay-Cerro_Cora,onda1,qa_factual,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W1-INDIC-13_Amambay-Cerro_Cora,done,P1,Checklist Onda 1 aprovado
W2-GSS-13_Amambay-Cerro_Cora,onda2,gss_calibrado,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W1-QA-13_Amambay-Cerro_Cora,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-13_Amambay-Cerro_Cora,onda2,sensibilidade_gss,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W2-GSS-13_Amambay-Cerro_Cora,done,P2,Análise de sensibilidade registrada
W2-QA-13_Amambay-Cerro_Cora,onda2,qa_quantitativo,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W2-SENS-13_Amambay-Cerro_Cora,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-13_Amambay-Cerro_Cora,onda3,midia_especifica,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W2-QA-13_Amambay-Cerro_Cora,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-13_Amambay-Cerro_Cora,onda3,redacao_final_local,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W3-MIDIA-13_Amambay-Cerro_Cora,done,P2,Texto final local coerente e publicável
W3-QA-13_Amambay-Cerro_Cora,onda3,qa_publicacao_local,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,W3-REDACAO-13_Amambay-Cerro_Cora,done,P1,Checklist local de publicação aprovado
W1-FATOS-13_Amambay-Karapai,onda1,base_factual,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-13_Amambay-Karapai,onda1,indicadores_minimos,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W1-FATOS-13_Amambay-Karapai,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-13_Amambay-Karapai,onda1,qa_factual,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W1-INDIC-13_Amambay-Karapai,done,P1,Checklist Onda 1 aprovado
W2-GSS-13_Amambay-Karapai,onda2,gss_calibrado,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W1-QA-13_Amambay-Karapai,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-13_Amambay-Karapai,onda2,sensibilidade_gss,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W2-GSS-13_Amambay-Karapai,done,P2,Análise de sensibilidade registrada
W2-QA-13_Amambay-Karapai,onda2,qa_quantitativo,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W2-SENS-13_Amambay-Karapai,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-13_Amambay-Karapai,onda3,midia_especifica,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W2-QA-13_Amambay-Karapai,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-13_Amambay-Karapai,onda3,redacao_final_local,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W3-MIDIA-13_Amambay-Karapai,done,P2,Texto final local coerente e publicável
W3-QA-13_Amambay-Karapai,onda3,qa_publicacao_local,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,W3-REDACAO-13_Amambay-Karapai,done,P1,Checklist local de publicação aprovado
W1-FATOS-13_Amambay-Pedro_Juan_Caballero,onda1,base_factual,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-13_Amambay-Pedro_Juan_Caballero,onda1,indicadores_minimos,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W1-FATOS-13_Amambay-Pedro_Juan_Caballero,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-13_Amambay-Pedro_Juan_Caballero,onda1,qa_factual,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W1-INDIC-13_Amambay-Pedro_Juan_Caballero,done,P1,Checklist Onda 1 aprovado
W2-GSS-13_Amambay-Pedro_Juan_Caballero,onda2,gss_calibrado,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W1-QA-13_Amambay-Pedro_Juan_Caballero,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-13_Amambay-Pedro_Juan_Caballero,onda2,sensibilidade_gss,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W2-GSS-13_Amambay-Pedro_Juan_Caballero,done,P2,Análise de sensibilidade registrada
W2-QA-13_Amambay-Pedro_Juan_Caballero,onda2,qa_quantitativo,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W2-SENS-13_Amambay-Pedro_Juan_Caballero,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-13_Amambay-Pedro_Juan_Caballero,onda3,midia_especifica,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W2-QA-13_Amambay-Pedro_Juan_Caballero,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-13_Amambay-Pedro_Juan_Caballero,onda3,redacao_final_local,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W3-MIDIA-13_Amambay-Pedro_Juan_Caballero,done,P2,Texto final local coerente e publicável
W3-QA-13_Amambay-Pedro_Juan_Caballero,onda3,qa_publicacao_local,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,W3-REDACAO-13_Amambay-Pedro_Juan_Caballero,done,P1,Checklist local de publicação aprovado
W1-FATOS-13_Amambay-Zanja_Pyta,onda1,base_factual,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-13_Amambay-Zanja_Pyta,onda1,indicadores_minimos,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W1-FATOS-13_Amambay-Zanja_Pyta,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-13_Amambay-Zanja_Pyta,onda1,qa_factual,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W1-INDIC-13_Amambay-Zanja_Pyta,done,P1,Checklist Onda 1 aprovado
W2-GSS-13_Amambay-Zanja_Pyta,onda2,gss_calibrado,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W1-QA-13_Amambay-Zanja_Pyta,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-13_Amambay-Zanja_Pyta,onda2,sensibilidade_gss,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W2-GSS-13_Amambay-Zanja_Pyta,done,P2,Análise de sensibilidade registrada
W2-QA-13_Amambay-Zanja_Pyta,onda2,qa_quantitativo,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W2-SENS-13_Amambay-Zanja_Pyta,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-13_Amambay-Zanja_Pyta,onda3,midia_especifica,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W2-QA-13_Amambay-Zanja_Pyta,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-13_Amambay-Zanja_Pyta,onda3,redacao_final_local,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W3-MIDIA-13_Amambay-Zanja_Pyta,done,P2,Texto final local coerente e publicável
W3-QA-13_Amambay-Zanja_Pyta,onda3,qa_publicacao_local,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,W3-REDACAO-13_Amambay-Zanja_Pyta,done,P1,Checklist local de publicação aprovado
W1-FATOS-14_Canindeyu-Corpus_Christi,onda1,base_factual,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-14_Canindeyu-Corpus_Christi,onda1,indicadores_minimos,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W1-FATOS-14_Canindeyu-Corpus_Christi,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-14_Canindeyu-Corpus_Christi,onda1,qa_factual,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W1-INDIC-14_Canindeyu-Corpus_Christi,done,P1,Checklist Onda 1 aprovado
W2-GSS-14_Canindeyu-Corpus_Christi,onda2,gss_calibrado,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W1-QA-14_Canindeyu-Corpus_Christi,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-14_Canindeyu-Corpus_Christi,onda2,sensibilidade_gss,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W2-GSS-14_Canindeyu-Corpus_Christi,done,P2,Análise de sensibilidade registrada
W2-QA-14_Canindeyu-Corpus_Christi,onda2,qa_quantitativo,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W2-SENS-14_Canindeyu-Corpus_Christi,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-14_Canindeyu-Corpus_Christi,onda3,midia_especifica,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W2-QA-14_Canindeyu-Corpus_Christi,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-14_Canindeyu-Corpus_Christi,onda3,redacao_final_local,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W3-MIDIA-14_Canindeyu-Corpus_Christi,done,P2,Texto final local coerente e publicável
W3-QA-14_Canindeyu-Corpus_Christi,onda3,qa_publicacao_local,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,W3-REDACAO-14_Canindeyu-Corpus_Christi,done,P1,Checklist local de publicação aprovado
W1-FATOS-14_Canindeyu-Curuguaty,onda1,base_factual,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-14_Canindeyu-Curuguaty,onda1,indicadores_minimos,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W1-FATOS-14_Canindeyu-Curuguaty,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-14_Canindeyu-Curuguaty,onda1,qa_factual,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W1-INDIC-14_Canindeyu-Curuguaty,done,P1,Checklist Onda 1 aprovado
W2-GSS-14_Canindeyu-Curuguaty,onda2,gss_calibrado,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W1-QA-14_Canindeyu-Curuguaty,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-14_Canindeyu-Curuguaty,onda2,sensibilidade_gss,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W2-GSS-14_Canindeyu-Curuguaty,done,P2,Análise de sensibilidade registrada
W2-QA-14_Canindeyu-Curuguaty,onda2,qa_quantitativo,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W2-SENS-14_Canindeyu-Curuguaty,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-14_Canindeyu-Curuguaty,onda3,midia_especifica,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W2-QA-14_Canindeyu-Curuguaty,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-14_Canindeyu-Curuguaty,onda3,redacao_final_local,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W3-MIDIA-14_Canindeyu-Curuguaty,done,P2,Texto final local coerente e publicável
W3-QA-14_Canindeyu-Curuguaty,onda3,qa_publicacao_local,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,W3-REDACAO-14_Canindeyu-Curuguaty,done,P1,Checklist local de publicação aprovado
W1-FATOS-14_Canindeyu-General_Caballero_Alvarez,onda1,base_factual,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-14_Canindeyu-General_Caballero_Alvarez,onda1,indicadores_minimos,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W1-FATOS-14_Canindeyu-General_Caballero_Alvarez,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-14_Canindeyu-General_Caballero_Alvarez,onda1,qa_factual,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W1-INDIC-14_Canindeyu-General_Caballero_Alvarez,done,P1,Checklist Onda 1 aprovado
W2-GSS-14_Canindeyu-General_Caballero_Alvarez,onda2,gss_calibrado,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W1-QA-14_Canindeyu-General_Caballero_Alvarez,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-14_Canindeyu-General_Caballero_Alvarez,onda2,sensibilidade_gss,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W2-GSS-14_Canindeyu-General_Caballero_Alvarez,done,P2,Análise de sensibilidade registrada
W2-QA-14_Canindeyu-General_Caballero_Alvarez,onda2,qa_quantitativo,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W2-SENS-14_Canindeyu-General_Caballero_Alvarez,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-14_Canindeyu-General_Caballero_Alvarez,onda3,midia_especifica,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W2-QA-14_Canindeyu-General_Caballero_Alvarez,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-14_Canindeyu-General_Caballero_Alvarez,onda3,redacao_final_local,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W3-MIDIA-14_Canindeyu-General_Caballero_Alvarez,done,P2,Texto final local coerente e publicável
W3-QA-14_Canindeyu-General_Caballero_Alvarez,onda3,qa_publicacao_local,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,W3-REDACAO-14_Canindeyu-General_Caballero_Alvarez,done,P1,Checklist local de publicação aprovado
W1-FATOS-14_Canindeyu-Itanara,onda1,base_factual,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-14_Canindeyu-Itanara,onda1,indicadores_minimos,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W1-FATOS-14_Canindeyu-Itanara,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-14_Canindeyu-Itanara,onda1,qa_factual,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W1-INDIC-14_Canindeyu-Itanara,done,P1,Checklist Onda 1 aprovado
W2-GSS-14_Canindeyu-Itanara,onda2,gss_calibrado,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W1-QA-14_Canindeyu-Itanara,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-14_Canindeyu-Itanara,onda2,sensibilidade_gss,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W2-GSS-14_Canindeyu-Itanara,done,P2,Análise de sensibilidade registrada
W2-QA-14_Canindeyu-Itanara,onda2,qa_quantitativo,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W2-SENS-14_Canindeyu-Itanara,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-14_Canindeyu-Itanara,onda3,midia_especifica,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W2-QA-14_Canindeyu-Itanara,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-14_Canindeyu-Itanara,onda3,redacao_final_local,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W3-MIDIA-14_Canindeyu-Itanara,done,P2,Texto final local coerente e publicável
W3-QA-14_Canindeyu-Itanara,onda3,qa_publicacao_local,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,W3-REDACAO-14_Canindeyu-Itanara,done,P1,Checklist local de publicação aprovado
W1-FATOS-14_Canindeyu-Katuete,onda1,base_factual,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-14_Canindeyu-Katuete,onda1,indicadores_minimos,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,W1-FATOS-14_Canindeyu-Katuete,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-14_Canindeyu-Katuete,onda1,qa_factual,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,W1-INDIC-14_Canindeyu-Katuete,done,P1,Checklist Onda 1 aprovado
W2-GSS-14_Canindeyu-Katuete,onda2,gss_calibrado,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,W1-QA-14_Canindeyu-Katuete,done,P1,Notas A-E justificadas e GSS recalculado
