task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
ENR-MIDIA-DOWN-12_Neembucu-Tacuaras,baixar_midia,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,ENR-DADOS-12_Neembucu-Tacuaras,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/12_Neembucu/Tacuaras/media/
ENR-MIDIA-MD-12_Neembucu-Tacuaras,atualizar_media_md,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,ENR-MIDIA-DOWN-12_Neembucu-Tacuaras,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-12_Neembucu-Tacuaras,validar_enriquecimento,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,ENR-MIDIA-MD-12_Neembucu-Tacuaras,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-12_Neembucu-Villa_Franca,enriquecer_dados,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-12_Neembucu-Villa_Franca,recalcular_gss,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,ENR-DADOS-12_Neembucu-Villa_Franca,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-12_Neembucu-Villa_Franca,baixar_midia,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,ENR-DADOS-12_Neembucu-Villa_Franca,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/12_Neembucu/Villa_Franca/media/
ENR-MIDIA-MD-12_Neembucu-Villa_Franca,atualizar_media_md,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,ENR-MIDIA-DOWN-12_Neembucu-Villa_Franca,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-12_Neembucu-Villa_Franca,validar_enriquecimento,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,ENR-MIDIA-MD-12_Neembucu-Villa_Franca,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-12_Neembucu-Villa_Oliva,enriquecer_dados,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-12_Neembucu-Villa_Oliva,recalcular_gss,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,ENR-DADOS-12_Neembucu-Villa_Oliva,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-12_Neembucu-Villa_Oliva,baixar_midia,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,ENR-DADOS-12_Neembucu-Villa_Oliva,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/12_Neembucu/Villa_Oliva/media/
ENR-MIDIA-MD-12_Neembucu-Villa_Oliva,atualizar_media_md,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,ENR-MIDIA-DOWN-12_Neembucu-Villa_Oliva,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-12_Neembucu-Villa_Oliva,validar_enriquecimento,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,ENR-MIDIA-MD-12_Neembucu-Villa_Oliva,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-12_Neembucu-Villalbin,enriquecer_dados,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-12_Neembucu-Villalbin,recalcular_gss,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,ENR-DADOS-12_Neembucu-Villalbin,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-12_Neembucu-Villalbin,baixar_midia,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,ENR-DADOS-12_Neembucu-Villalbin,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/12_Neembucu/Villalbin/media/
ENR-MIDIA-MD-12_Neembucu-Villalbin,atualizar_media_md,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,ENR-MIDIA-DOWN-12_Neembucu-Villalbin,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-12_Neembucu-Villalbin,validar_enriquecimento,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,ENR-MIDIA-MD-12_Neembucu-Villalbin,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-13_Amambay-Bella_Vista,enriquecer_dados,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-13_Amambay-Bella_Vista,recalcular_gss,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,ENR-DADOS-13_Amambay-Bella_Vista,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-13_Amambay-Bella_Vista,baixar_midia,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,ENR-DADOS-13_Amambay-Bella_Vista,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/13_Amambay/Bella_Vista/media/
ENR-MIDIA-MD-13_Amambay-Bella_Vista,atualizar_media_md,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,ENR-MIDIA-DOWN-13_Amambay-Bella_Vista,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-13_Amambay-Bella_Vista,validar_enriquecimento,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,ENR-MIDIA-MD-13_Amambay-Bella_Vista,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-13_Amambay-Capitan_Bado,enriquecer_dados,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-13_Amambay-Capitan_Bado,recalcular_gss,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,ENR-DADOS-13_Amambay-Capitan_Bado,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-13_Amambay-Capitan_Bado,baixar_midia,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,ENR-DADOS-13_Amambay-Capitan_Bado,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/13_Amambay/Capitan_Bado/media/
ENR-MIDIA-MD-13_Amambay-Capitan_Bado,atualizar_media_md,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,ENR-MIDIA-DOWN-13_Amambay-Capitan_Bado,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-13_Amambay-Capitan_Bado,validar_enriquecimento,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,ENR-MIDIA-MD-13_Amambay-Capitan_Bado,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-13_Amambay-Cerro_Cora,enriquecer_dados,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-13_Amambay-Cerro_Cora,recalcular_gss,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,ENR-DADOS-13_Amambay-Cerro_Cora,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-13_Amambay-Cerro_Cora,baixar_midia,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,ENR-DADOS-13_Amambay-Cerro_Cora,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/13_Amambay/Cerro_Cora/media/
ENR-MIDIA-MD-13_Amambay-Cerro_Cora,atualizar_media_md,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,ENR-MIDIA-DOWN-13_Amambay-Cerro_Cora,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-13_Amambay-Cerro_Cora,validar_enriquecimento,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,ENR-MIDIA-MD-13_Amambay-Cerro_Cora,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-13_Amambay-Karapai,enriquecer_dados,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-13_Amambay-Karapai,recalcular_gss,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,ENR-DADOS-13_Amambay-Karapai,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-13_Amambay-Karapai,baixar_midia,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,ENR-DADOS-13_Amambay-Karapai,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/13_Amambay/Karapai/media/
ENR-MIDIA-MD-13_Amambay-Karapai,atualizar_media_md,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,ENR-MIDIA-DOWN-13_Amambay-Karapai,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-13_Amambay-Karapai,validar_enriquecimento,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,ENR-MIDIA-MD-13_Amambay-Karapai,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-13_Amambay-Pedro_Juan_Caballero,enriquecer_dados,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-13_Amambay-Pedro_Juan_Caballero,recalcular_gss,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,ENR-DADOS-13_Amambay-Pedro_Juan_Caballero,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-13_Amambay-Pedro_Juan_Caballero,baixar_midia,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,ENR-DADOS-13_Amambay-Pedro_Juan_Caballero,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/13_Amambay/Pedro_Juan_Caballero/media/
ENR-MIDIA-MD-13_Amambay-Pedro_Juan_Caballero,atualizar_media_md,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,ENR-MIDIA-DOWN-13_Amambay-Pedro_Juan_Caballero,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-13_Amambay-Pedro_Juan_Caballero,validar_enriquecimento,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,ENR-MIDIA-MD-13_Amambay-Pedro_Juan_Caballero,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-13_Amambay-Zanja_Pyta,enriquecer_dados,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-13_Amambay-Zanja_Pyta,recalcular_gss,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,ENR-DADOS-13_Amambay-Zanja_Pyta,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-13_Amambay-Zanja_Pyta,baixar_midia,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,ENR-DADOS-13_Amambay-Zanja_Pyta,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/13_Amambay/Zanja_Pyta/media/
ENR-MIDIA-MD-13_Amambay-Zanja_Pyta,atualizar_media_md,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,ENR-MIDIA-DOWN-13_Amambay-Zanja_Pyta,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-13_Amambay-Zanja_Pyta,validar_enriquecimento,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,ENR-MIDIA-MD-13_Amambay-Zanja_Pyta,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-Corpus_Christi,enriquecer_dados,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-Corpus_Christi,recalcular_gss,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,ENR-DADOS-14_Canindeyu-Corpus_Christi,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-Corpus_Christi,baixar_midia,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,ENR-DADOS-14_Canindeyu-Corpus_Christi,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/Corpus_Christi/media/
ENR-MIDIA-MD-14_Canindeyu-Corpus_Christi,atualizar_media_md,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,ENR-MIDIA-DOWN-14_Canindeyu-Corpus_Christi,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-Corpus_Christi,validar_enriquecimento,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,ENR-MIDIA-MD-14_Canindeyu-Corpus_Christi,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-Curuguaty,enriquecer_dados,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-Curuguaty,recalcular_gss,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,ENR-DADOS-14_Canindeyu-Curuguaty,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-Curuguaty,baixar_midia,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,ENR-DADOS-14_Canindeyu-Curuguaty,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/Curuguaty/media/
ENR-MIDIA-MD-14_Canindeyu-Curuguaty,atualizar_media_md,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,ENR-MIDIA-DOWN-14_Canindeyu-Curuguaty,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-Curuguaty,validar_enriquecimento,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,ENR-MIDIA-MD-14_Canindeyu-Curuguaty,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-General_Caballero_Alvarez,enriquecer_dados,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-General_Caballero_Alvarez,recalcular_gss,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,ENR-DADOS-14_Canindeyu-General_Caballero_Alvarez,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-General_Caballero_Alvarez,baixar_midia,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,ENR-DADOS-14_Canindeyu-General_Caballero_Alvarez,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/General_Caballero_Alvarez/media/
ENR-MIDIA-MD-14_Canindeyu-General_Caballero_Alvarez,atualizar_media_md,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,ENR-MIDIA-DOWN-14_Canindeyu-General_Caballero_Alvarez,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-General_Caballero_Alvarez,validar_enriquecimento,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,ENR-MIDIA-MD-14_Canindeyu-General_Caballero_Alvarez,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-Itanara,enriquecer_dados,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-Itanara,recalcular_gss,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,ENR-DADOS-14_Canindeyu-Itanara,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-Itanara,baixar_midia,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,ENR-DADOS-14_Canindeyu-Itanara,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/Itanara/media/
ENR-MIDIA-MD-14_Canindeyu-Itanara,atualizar_media_md,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,ENR-MIDIA-DOWN-14_Canindeyu-Itanara,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-Itanara,validar_enriquecimento,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,ENR-MIDIA-MD-14_Canindeyu-Itanara,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-Katuete,enriquecer_dados,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-Katuete,recalcular_gss,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,ENR-DADOS-14_Canindeyu-Katuete,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-Katuete,baixar_midia,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,ENR-DADOS-14_Canindeyu-Katuete,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/Katuete/media/
ENR-MIDIA-MD-14_Canindeyu-Katuete,atualizar_media_md,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,ENR-MIDIA-DOWN-14_Canindeyu-Katuete,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-Katuete,validar_enriquecimento,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,ENR-MIDIA-MD-14_Canindeyu-Katuete,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-La_Paloma,enriquecer_dados,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-La_Paloma,recalcular_gss,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,ENR-DADOS-14_Canindeyu-La_Paloma,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-La_Paloma,baixar_midia,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,ENR-DADOS-14_Canindeyu-La_Paloma,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/La_Paloma/media/
ENR-MIDIA-MD-14_Canindeyu-La_Paloma,atualizar_media_md,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,ENR-MIDIA-DOWN-14_Canindeyu-La_Paloma,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-La_Paloma,validar_enriquecimento,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,ENR-MIDIA-MD-14_Canindeyu-La_Paloma,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-Laurel,enriquecer_dados,14_Canindeyu,Laurel,Departamentos/14_Canindeyu/Laurel,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-Laurel,recalcular_gss,14_Canindeyu,Laurel,Departamentos/14_Canindeyu/Laurel,ENR-DADOS-14_Canindeyu-Laurel,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-Laurel,baixar_midia,14_Canindeyu,Laurel,Departamentos/14_Canindeyu/Laurel,ENR-DADOS-14_Canindeyu-Laurel,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/Laurel/media/
ENR-MIDIA-MD-14_Canindeyu-Laurel,atualizar_media_md,14_Canindeyu,Laurel,Departamentos/14_Canindeyu/Laurel,ENR-MIDIA-DOWN-14_Canindeyu-Laurel,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-Laurel,validar_enriquecimento,14_Canindeyu,Laurel,Departamentos/14_Canindeyu/Laurel,ENR-MIDIA-MD-14_Canindeyu-Laurel,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-Maracana,enriquecer_dados,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-Maracana,recalcular_gss,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,ENR-DADOS-14_Canindeyu-Maracana,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-Maracana,baixar_midia,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,ENR-DADOS-14_Canindeyu-Maracana,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/Maracana/media/
ENR-MIDIA-MD-14_Canindeyu-Maracana,atualizar_media_md,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,ENR-MIDIA-DOWN-14_Canindeyu-Maracana,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-14_Canindeyu-Maracana,validar_enriquecimento,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,ENR-MIDIA-MD-14_Canindeyu-Maracana,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-14_Canindeyu-Nueva_Esperanza,enriquecer_dados,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-14_Canindeyu-Nueva_Esperanza,recalcular_gss,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,ENR-DADOS-14_Canindeyu-Nueva_Esperanza,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-14_Canindeyu-Nueva_Esperanza,baixar_midia,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,ENR-DADOS-14_Canindeyu-Nueva_Esperanza,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/14_Canindeyu/Nueva_Esperanza/media/
ENR-MIDIA-MD-14_Canindeyu-Nueva_Esperanza,atualizar_media_md,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,ENR-MIDIA-DOWN-14_Canindeyu-Nueva_Esperanza,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
